"","max_depth","num_leaves","num_iterations","early_stopping_rounds","learning_rate","mean.rmse","mean.rank","list.rank","rmse.rank","ranks.rank","mean.final.rank"
"2142",5,24,350,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2143",5,24,350,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2144",5,24,350,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2145",5,24,350,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2146",5,24,400,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2147",5,24,400,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2148",5,24,400,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2149",5,24,400,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2150",5,24,400,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2151",5,25,200,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2152",5,25,200,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2153",5,25,200,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2154",5,25,200,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2155",5,25,200,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2156",5,25,250,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2157",5,25,250,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2158",5,25,250,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2159",5,25,250,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2160",5,25,250,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2161",5,25,300,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2162",5,25,300,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2163",5,25,300,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2164",5,25,300,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2165",5,25,300,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2166",5,25,350,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2167",5,25,350,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2168",5,25,350,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2169",5,25,350,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2170",5,25,350,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2171",5,25,400,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2172",5,25,400,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2173",5,25,400,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2174",5,25,400,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2175",5,25,400,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2176",5,26,200,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2177",5,26,200,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2178",5,26,200,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2179",5,26,200,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2180",5,26,200,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2181",5,26,250,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2182",5,26,250,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2183",5,26,250,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2184",5,26,250,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2185",5,26,250,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2186",5,26,300,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2187",5,26,300,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2188",5,26,300,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2189",5,26,300,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2190",5,26,300,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2191",5,26,350,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2192",5,26,350,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2193",5,26,350,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2194",5,26,350,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2195",5,26,350,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2196",5,26,400,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2197",5,26,400,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2198",5,26,400,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2199",5,26,400,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2200",5,26,400,40,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2201",5,27,200,20,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2202",5,27,200,25,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2203",5,27,200,30,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
"2204",5,27,200,35,0.45,11.6579659170908,10395.5,"4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 4050.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 7425.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 2025.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 19575.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5, 18900.5",2363,1913,2138
