"","j","error","rmse","cor","auc","gamma","cost"
"635",635,8.6417844674916,10.480074200611,0.886673371606457,0.719120879120879,0.00035,2
"636",636,8.60013715997066,10.4466745491683,0.887209150813274,0.718681318681319,0.00036,2
"637",637,8.55911164599497,10.4161395785089,0.887681916928692,0.718241758241758,0.00037,2
"638",638,8.52036445378875,10.3909890097918,0.88802623208655,0.717362637362637,0.00038,2
"639",639,8.48439862218046,10.3685392933631,0.888326600995415,0.716043956043956,0.00039,2
"640",640,8.4526810704902,10.3480566958577,0.888570936177878,0.714285714285714,4e-04,2
"641",641,8.42294515660846,10.3324031165558,0.888703372375654,0.711648351648352,0.00041,2
"642",642,8.39585647142897,10.3215959345986,0.888734783034914,0.70989010989011,0.00042,2
"643",643,8.3742267429296,10.3122038861473,0.888742063704508,0.708571428571429,0.00043,2
"644",644,8.35751904991706,10.2996181130021,0.888868210376447,0.70945054945055,0.00044,2
"645",645,8.34123837871054,10.2878254249339,0.888971589731778,0.70945054945055,0.00045,2
"646",646,8.32796870811619,10.2753278544857,0.889105428476623,0.70989010989011,0.00046,2
"647",647,8.31309192342386,10.2628496813846,0.889238657710183,0.708571428571429,0.00047,2
"648",648,8.29910714043444,10.2481697495332,0.889429520921554,0.708571428571429,0.00048,2
"649",649,8.28651403658004,10.2353850022781,0.889587786736856,0.707692307692308,0.00049,2
"650",650,8.27400248076168,10.2240193592552,0.889732307951412,0.708131868131868,5e-04,2
"651",651,8.26500682238704,10.2125521155978,0.889880502896126,0.70945054945055,0.00051,2
"652",652,8.25637844973508,10.2008839586579,0.890041712956572,0.70989010989011,0.00052,2
"653",653,8.24945476759304,10.1903063248975,0.890181907005237,0.70989010989011,0.00053,2
"654",654,8.24265789316137,10.1808874863484,0.890301384408226,0.70989010989011,0.00054,2
"655",655,8.23576965306401,10.1711071538177,0.890436563752637,0.70945054945055,0.00055,2
"656",656,8.22905896629051,10.1624835913744,0.890547817920987,0.70945054945055,0.00056,2
"657",657,8.22310805375205,10.1537692138745,0.890663602236738,0.709450549450549,0.00057,2
"658",658,8.21652463433962,10.1450293479922,0.890784801913035,0.709450549450549,0.00058,2
"659",659,8.20819715951203,10.1360185321992,0.890915060805943,0.709450549450549,0.00059,2
"660",660,8.19997161349719,10.1276513006954,0.89104068080006,0.708131868131868,6e-04,2
"661",661,8.19301573195092,10.1220203467178,0.891102797237384,0.707252747252747,0.00061,2
"662",662,8.18617608177326,10.1183688927454,0.89113246261492,0.706373626373626,0.00062,2
"663",663,8.17865442024703,10.1145636435961,0.891164507312978,0.705494505494505,0.00063,2
"664",664,8.17206348539839,10.1105239234677,0.891219382139183,0.703736263736264,0.00064,2
"665",665,8.16858510314587,10.1050876878009,0.891309182658039,0.702857142857143,0.00065,2
"666",666,8.1651929425771,10.0999907519048,0.891392662333774,0.703736263736264,0.00066,2
"667",667,8.16139615180917,10.0943856052581,0.891489241100867,0.703296703296703,0.00067,2
"668",668,8.15995698898389,10.0905206286836,0.891551030050773,0.702417582417582,0.00068,2
"669",669,8.15820896109783,10.0886092824922,0.891570094371655,0.704175824175824,0.00069,2
"670",670,8.15887037443624,10.0868240528188,0.891587122034004,0.705494505494506,7e-04,2
"671",671,8.15944934751632,10.0860165272565,0.891579152669443,0.705054945054945,0.00071,2
"672",672,8.15846075849351,10.0846030690614,0.891582705400111,0.705934065934066,0.00072,2
"673",673,8.15850706535379,10.0848768102083,0.891549099497989,0.706813186813187,0.00073,2
"674",674,8.15865245400139,10.0836349506835,0.891554520329475,0.706813186813187,0.00074,2
"675",675,8.16013872999308,10.0831156119381,0.891548336531478,0.705934065934066,0.00075,2
"676",676,8.16140369064732,10.0826236315519,0.891544120401941,0.705934065934066,0.00076,2
"677",677,8.16408822377056,10.0846892361508,0.891477660494072,0.705054945054945,0.00077,2
"678",678,8.1681652310829,10.0867974292143,0.891414588876991,0.704175824175824,0.00078,2
"679",679,8.17273364813643,10.0886697176573,0.891353545070758,0.703736263736264,0.00079,2
"680",680,8.17629531256094,10.0917300651365,0.891264926384137,0.703296703296703,8e-04,2
"681",681,8.17938538839674,10.0925335384168,0.89123208164206,0.703296703296704,0.00081,2
"682",682,8.18352475979468,10.0924245633101,0.891217997382223,0.703296703296704,0.00082,2
"683",683,8.18676969537373,10.0916615461698,0.891220403691701,0.704175824175824,0.00083,2
"684",684,8.19076597581101,10.0901318362873,0.891242221548392,0.704615384615385,0.00084,2
"685",685,8.19450221095528,10.0902587077956,0.891225284154318,0.705054945054945,0.00085,2
"686",686,8.1984979703174,10.0909457102709,0.891197484064838,0.705934065934066,0.00086,2
"687",687,8.20144653417664,10.0916886176743,0.891168456749398,0.705934065934066,0.00087,2
"688",688,8.20465533586004,10.0928007437331,0.891131623585171,0.705054945054945,0.00088,2
"689",689,8.20818544163739,10.0938828903255,0.891095313326304,0.705934065934066,0.00089,2
"690",690,8.21148274805324,10.0939152803799,0.891082014513154,0.705494505494506,9e-04,2
"691",691,8.21420671690364,10.0947373390712,0.891054957992382,0.705494505494506,0.00091,2
"692",692,8.21849617972381,10.0948459685774,0.891038490176989,0.706373626373626,0.00092,2
"693",693,8.22224780031175,10.0946276358447,0.89103397768113,0.706373626373626,0.00093,2
"694",694,8.22681714901465,10.0952573053416,0.891008789874336,0.705494505494506,0.00094,2
"695",695,8.23014719941934,10.0949818504083,0.89100679367455,0.705054945054945,0.00095,2
"696",696,8.23476861879148,10.0945501277758,0.891009514991058,0.705934065934066,0.00096,2
"697",697,8.23920689119413,10.0931297540521,0.891036601180305,0.706373626373626,0.00097,2
"698",698,8.24339232065253,10.0917825454819,0.89106210571725,0.706373626373626,0.00098,2
"699",699,8.24912831493356,10.0911991620748,0.891070260093346,0.706373626373626,0.00099,2
"700",700,8.2530072712591,10.0901085263769,0.891091246423537,0.705494505494506,0.001,2
"701",701,8.25905100753988,10.0916498327877,0.891050128385573,0.705494505494506,0.00101,2
"702",702,8.26457878112869,10.0939083418595,0.89099352231865,0.704175824175824,0.00102,2
"703",703,8.27011510032604,10.0964709669095,0.89092821386304,0.704175824175824,0.00103,2
"704",704,8.27600072323061,10.0986057856088,0.890874025983145,0.703736263736263,0.00104,2
"705",705,8.28172124869916,10.1010893066893,0.890811828781589,0.703296703296703,0.00105,2
"706",706,8.28738266588745,10.103332662492,0.890757162267151,0.702857142857143,0.00106,2
"707",707,8.29291304510209,10.1061787569278,0.890688073051842,0.702417582417582,0.00107,2
"708",708,8.29873349326691,10.1090610423276,0.890617162406915,0.702857142857143,0.00108,2
"709",709,8.30409071024246,10.1121721129655,0.890544140107872,0.702857142857143,0.00109,2
"710",710,8.31018830241172,10.1152506609184,0.890469689504851,0.702857142857143,0.0011,2
"711",711,8.31639542711202,10.1186111939258,0.890389427534268,0.702857142857143,0.00111,2
"712",712,8.32238101813223,10.1215429666307,0.890319982997142,0.702417582417582,0.00112,2
"713",713,8.3286062174584,10.1255875268138,0.890223705000799,0.702417582417582,0.00113,2
"714",714,8.33368750941652,10.1293362534534,0.890135479044788,0.702417582417582,0.00114,2
"715",715,8.33771903399916,10.1331955869676,0.890046154089104,0.702417582417582,0.00115,2
"716",716,8.34303583199138,10.137598892236,0.88994401271124,0.702857142857143,0.00116,2
"717",717,8.34773251943463,10.1415115162523,0.889852988331294,0.702417582417582,0.00117,2
"718",718,8.35276126317953,10.1458128026975,0.889754630409,0.702417582417582,0.00118,2
"719",719,8.359088029786,10.1508482235792,0.889637177631533,0.702417582417582,0.00119,2
"720",720,8.36607085084578,10.1564765356623,0.889506997294712,0.701538461538462,0.0012,2
"721",721,8.37276954936265,10.1612214221011,0.88939686648818,0.701538461538462,0.00121,2
"722",722,8.37944194406551,10.1670248789119,0.88926316629817,0.701098901098901,0.00122,2
"723",723,8.38596389016739,10.1728958309046,0.889129215347145,0.699340659340659,0.00123,2
"724",724,8.39282013156567,10.1787924523821,0.888994897351638,0.69978021978022,0.00124,2
"725",725,8.39984091504935,10.1844154283024,0.888867524809036,0.69978021978022,0.00125,2
"726",726,8.40674223047534,10.1898364086538,0.888745477932478,0.699340659340659,0.00126,2
"727",727,8.41344485397609,10.1952901611645,0.888621720107092,0.69978021978022,0.00127,2
"728",728,8.42045074772949,10.200774005284,0.888499041028149,0.700659340659341,0.00128,2
"729",729,8.42578035186045,10.2058372034501,0.888386428357554,0.70021978021978,0.00129,2
"730",730,8.43119926024919,10.2122110311884,0.888242251926479,0.70021978021978,0.0013,2
"731",731,8.43705143092128,10.2179975687419,0.888113533768392,0.70065934065934,0.00131,2
"732",732,8.44264968252977,10.2242220955999,0.887973835619456,0.70065934065934,0.00132,2
"733",733,8.44777766764363,10.2300847370859,0.887841525161977,0.701538461538461,0.00133,2
"734",734,8.45269084634457,10.2364190734892,0.887700018493959,0.70021978021978,0.00134,2
"735",735,8.45772756204187,10.2426549729713,0.887562414415055,0.69978021978022,0.00135,2
"736",736,8.46297022003813,10.2493929397854,0.887413053109742,0.69978021978022,0.00136,2
"737",737,8.4675622838061,10.2558077574205,0.887268191837436,0.699340659340659,0.00137,2
"738",738,8.47291298956412,10.2622836101336,0.88712444608991,0.699340659340659,0.00138,2
"739",739,8.47845843052461,10.2693686164792,0.88696490842771,0.698901098901099,0.00139,2
"740",740,8.48316420999718,10.2761853897976,0.886812737969953,0.698461538461538,0.0014,2
"741",741,8.48841182739417,10.2827544514976,0.886665028156704,0.698901098901099,0.00141,2
"742",742,8.4937376594982,10.2898855426253,0.8865043715899,0.699340659340659,0.00142,2
"743",743,8.4987670429435,10.2967227684779,0.886350931615021,0.698461538461538,0.00143,2
"744",744,8.50511021023724,10.3038681062343,0.886190060230139,0.698461538461538,0.00144,2
"745",745,8.50994822167785,10.3110566614117,0.886027710492466,0.698461538461538,0.00145,2
"746",746,8.51528265675594,10.3165074771391,0.88590702615142,0.698021978021978,0.00146,2
"747",747,8.52074478729945,10.3224296329412,0.885777578149575,0.698021978021978,0.00147,2
"748",748,8.52549515201796,10.328248598536,0.885650573606723,0.698461538461539,0.00148,2
"749",749,8.53094474108244,10.3347692865348,0.885504104562862,0.697582417582418,0.00149,2
"750",750,8.53618621825242,10.3400881099597,0.885389436066316,0.697582417582418,0.0015,2
"751",751,8.54235583584872,10.346736046069,0.885240829751814,0.697582417582418,0.00151,2
"752",752,8.54725589292001,10.352342233619,0.885117030986341,0.697582417582418,0.00152,2
"753",753,8.5535395688324,10.3586077106658,0.884979181583514,0.696703296703297,0.00153,2
"754",754,8.56029314488387,10.3653582563033,0.884831574886551,0.696703296703297,0.00154,2
"755",755,8.56626181608592,10.3716453318784,0.884693495431891,0.696703296703297,0.00155,2
"756",756,8.57243899917747,10.3774826233087,0.884566349345254,0.697142857142857,0.00156,2
"757",757,8.57867639362802,10.3839321614491,0.884424410802514,0.696703296703297,0.00157,2
"758",758,8.58526406166801,10.3902823866536,0.884283435681871,0.696703296703297,0.00158,2
"759",759,8.59231252571536,10.3973900013455,0.884123990360509,0.696703296703297,0.00159,2
"760",760,8.5985150899141,10.4037440973583,0.883984078945045,0.697142857142857,0.0016,2
"761",761,8.60423983673724,10.4098608349062,0.883847680159827,0.697142857142857,0.00161,2
"762",762,8.61078469069986,10.4166317602025,0.883699577302699,0.696703296703297,0.00162,2
"763",763,8.61666442972333,10.4226742959835,0.883565625669608,0.696703296703297,0.00163,2
"764",764,8.62302676696632,10.4287163634153,0.883437907466062,0.696703296703297,0.00164,2
"765",765,8.62937974456547,10.434296877977,0.883317571283405,0.696703296703297,0.00165,2
"766",766,8.63486703943795,10.4406101905164,0.88317909549763,0.697142857142857,0.00166,2
"767",767,8.64111757464972,10.4468196916757,0.883044069709085,0.697142857142857,0.00167,2
"768",768,8.64802393889292,10.4535659877906,0.882899341567084,0.697142857142857,0.00168,2
"769",769,8.65442724426476,10.4605139058968,0.882744200901748,0.697582417582418,0.00169,2
"770",770,8.66081870312335,10.4673893634248,0.88259379822124,0.697142857142857,0.0017,2
"771",771,8.66718309815491,10.4739176483992,0.882450308148294,0.697142857142857,0.00171,2
"772",772,8.67362453725466,10.4808617968845,0.882296138422574,0.697142857142857,0.00172,2
"773",773,8.68038161865178,10.4877345871936,0.882147623411046,0.697142857142857,0.00173,2
"774",774,8.68675318728062,10.4946786459429,0.881995412157034,0.697582417582418,0.00174,2
"775",775,8.69295668730229,10.5016876862624,0.881837856290948,0.697582417582418,0.00175,2
"776",776,8.69946013916168,10.5081851455762,0.88169854759002,0.697582417582418,0.00176,2
"777",777,8.70661678477269,10.5151214432171,0.881544949679693,0.698021978021978,0.00177,2
"778",778,8.71311076080615,10.5221557378264,0.881392127886973,0.698461538461539,0.00178,2
"779",779,8.72003995201467,10.5295622002558,0.881229921304341,0.698021978021978,0.00179,2
"780",780,8.7273608369338,10.5363848014622,0.8810842250725,0.698461538461538,0.0018,2
"781",781,8.73432408599049,10.5436359045039,0.880927217418004,0.698461538461538,0.00181,2
"782",782,8.74122993248612,10.5502978024091,0.880784078443679,0.698901098901099,0.00182,2
"783",783,8.74904906210527,10.5574046549247,0.880631941618697,0.698901098901099,0.00183,2
"784",784,8.75620198885188,10.5642858065956,0.880484576039571,0.699340659340659,0.00184,2
"785",785,8.7634861873582,10.5713325391826,0.880331160688618,0.69978021978022,0.00185,2
"786",786,8.77072639123907,10.5781109115797,0.880188118667515,0.70021978021978,0.00186,2
"787",787,8.77806043165496,10.5852481136645,0.880033573685142,0.70021978021978,0.00187,2
"788",788,8.78511862294439,10.5916280521281,0.879900403080602,0.700659340659341,0.00188,2
"789",789,8.7923987717641,10.5992848613712,0.879735200655805,0.701098901098901,0.00189,2
"790",790,8.80005792974945,10.6061090205558,0.879591149925696,0.701098901098901,0.0019,2
"791",791,8.80743313698602,10.6128010632513,0.879449546154961,0.701538461538462,0.00191,2
"792",792,8.81436245171513,10.6197847996653,0.879296431293372,0.701098901098901,0.00192,2
"793",793,8.82174037579905,10.6269595198455,0.87914321022272,0.700659340659341,0.00193,2
"794",794,8.82892707420791,10.6332567382725,0.879012683575512,0.700659340659341,0.00194,2
"795",795,8.83506741368598,10.6402441520099,0.878863257921779,0.700659340659341,0.00195,2
"796",796,8.8420856953848,10.6476668641888,0.878702526702944,0.701098901098901,0.00196,2
"797",797,8.84957631147474,10.6550874855691,0.878540436805319,0.701098901098901,0.00197,2
"798",798,8.85564477492583,10.6614893489985,0.8784030914684,0.701098901098901,0.00198,2
"799",799,8.86273645705305,10.6692171892308,0.87823884092591,0.700659340659341,0.00199,2
"800",800,8.86950186024426,10.6757005817635,0.878099682169994,0.700659340659341,0.002,2
"801",801,17.8901273985347,18.4790167677319,0.641286288191982,0.746373626373626,1e-05,2.5
"802",802,16.3134672072574,16.9549576044835,0.680579998091153,0.753406593406593,2e-05,2.5
"803",803,15.3268111407732,15.9694021759367,0.718183908972532,0.759120879120879,3e-05,2.5
"804",804,14.5143476397494,15.2136502671065,0.750071748578812,0.760879120879121,4e-05,2.5
"805",805,13.7035785559964,14.5245235478227,0.775703294188314,0.760879120879121,5e-05,2.5
"806",806,13.0478874517251,13.9715353843098,0.796714670898695,0.753846153846154,6e-05,2.5
"807",807,12.4381643413166,13.4764219207575,0.812943563863502,0.744175824175825,7e-05,2.5
"808",808,11.9797875618472,13.1011112226663,0.82418328519409,0.742857142857143,8e-05,2.5
"809",809,11.5839517426666,12.7669230807358,0.833095550941803,0.738901098901099,9e-05,2.5
"810",810,11.2640946514026,12.5058231316767,0.839715205022101,0.735824175824176,1e-04,2.5
"811",811,10.9779764633955,12.2586754917173,0.845924415357316,0.738021978021978,0.00011,2.5
"812",812,10.6700715485802,12.0260725465763,0.851756246220693,0.737142857142857,0.00012,2.5
"813",813,10.3906257307967,11.8197153765975,0.85704293962582,0.737142857142857,0.00013,2.5
"814",814,10.154227608658,11.6413041809628,0.861675700055442,0.735384615384615,0.00014,2.5
"815",815,9.97117093568981,11.5079855303379,0.865047636276107,0.730989010989011,0.00015,2.5
"816",816,9.80997711402285,11.3935613278224,0.867731275613541,0.73054945054945,0.00016,2.5
"817",817,9.68235419260256,11.28082516726,0.870280109885556,0.728791208791209,0.00017,2.5
"818",818,9.55319700572949,11.164247572959,0.872907639300072,0.725714285714286,0.00018,2.5
"819",819,9.42381940053686,11.0466156715101,0.875534916395317,0.722637362637362,0.00019,2.5
"820",820,9.30607046937432,10.953207260985,0.877575579955903,0.72043956043956,2e-04,2.5
"821",821,9.20520443063863,10.8673220431406,0.87939583675978,0.721318681318681,0.00021,2.5
"822",822,9.11801742760283,10.7850592485654,0.881217079116826,0.720879120879121,0.00022,2.5
"823",823,9.04056341937542,10.7150536003427,0.882740589931291,0.72043956043956,0.00023,2.5
"824",824,8.94660180648826,10.6443094658032,0.884187000540335,0.72,0.00024,2.5
"825",825,8.8556148958589,10.5752972255514,0.885531335876719,0.72,0.00025,2.5
"826",826,8.78061451607344,10.5240773098492,0.886380069940126,0.722197802197802,0.00026,2.5
"827",827,8.71896126523302,10.477567655386,0.887162632128144,0.722197802197802,0.00027,2.5
"828",828,8.6678551731303,10.4337867915616,0.887895270396507,0.721318681318681,0.00028,2.5
"829",829,8.61588942977388,10.3916249439162,0.888563371377893,0.72,0.00029,2.5
"830",830,8.56739675436041,10.3568268581437,0.889022696562089,0.718681318681319,3e-04,2.5
"831",831,8.5189228768656,10.3277819562935,0.889398860698103,0.717362637362637,0.00031,2.5
"832",832,8.46991836423778,10.3009209708115,0.889706302769521,0.713846153846154,0.00032,2.5
"833",833,8.4300539403183,10.2780584198759,0.889966561324261,0.712967032967033,0.00033,2.5
"834",834,8.39543069903591,10.262491708721,0.890088248152575,0.712087912087912,0.00034,2.5
"835",835,8.36321758325609,10.2468391226442,0.890228813578822,0.712527472527473,0.00035,2.5
"836",836,8.33217136237327,10.2302415216919,0.89040267775121,0.710769230769231,0.00036,2.5
"837",837,8.31206498455818,10.2090553967812,0.890691645005388,0.709010989010989,0.00037,2.5
"838",838,8.29326909833054,10.1865180212286,0.89100152058473,0.709010989010989,0.00038,2.5
"839",839,8.27853731494694,10.1674429520625,0.89126390450449,0.708131868131868,0.00039,2.5
"840",840,8.26835710992353,10.14812256574,0.891554102921248,0.707692307692308,4e-04,2.5
"841",841,8.25949875256616,10.1305449145945,0.891808711932316,0.707692307692308,0.00041,2.5
"842",842,8.25050926320666,10.1111668764027,0.892106048376014,0.707692307692308,0.00042,2.5
"843",843,8.24142961410653,10.0937221711615,0.892371290247059,0.707692307692308,0.00043,2.5
"844",844,8.23279969461944,10.077569375486,0.892622033276304,0.707252747252747,0.00044,2.5
"845",845,8.22357528836441,10.0637701763642,0.892818281761356,0.706373626373626,0.00045,2.5
"846",846,8.21376043222118,10.0517933436259,0.89298548444848,0.707252747252747,0.00046,2.5
"847",847,8.20541808820956,10.0415327216858,0.89311668947138,0.707692307692308,0.00047,2.5
"848",848,8.19801452603963,10.0358685875264,0.893157516460044,0.706373626373626,0.00048,2.5
"849",849,8.18874794242294,10.0308384453082,0.893188435283881,0.705494505494505,0.00049,2.5
"850",850,8.17955069537398,10.0269888521457,0.893195031747905,0.703296703296703,5e-04,2.5
"851",851,8.173805362755,10.0260415132135,0.893138013934937,0.701538461538462,0.00051,2.5
"852",852,8.16870860016016,10.023518169368,0.893138780958916,0.701098901098901,0.00052,2.5
"853",853,8.16192210172101,10.0174628117097,0.893237349655946,0.701098901098901,0.00053,2.5
"854",854,8.15785395928939,10.0125289821959,0.893303598639029,0.700659340659341,0.00054,2.5
"855",855,8.15170284369581,10.0092857555439,0.893343658078867,0.701098901098901,0.00055,2.5
"856",856,8.14777360319324,10.0076775012634,0.89334347691723,0.701978021978022,0.00056,2.5
"857",857,8.14510448044318,10.0053310212848,0.893361924824421,0.70021978021978,0.00057,2.5
"858",858,8.14372919435549,10.0013175744026,0.893419277011827,0.70021978021978,0.00058,2.5
"859",859,8.14129469530596,9.99835211865383,0.893454549512493,0.701538461538461,0.00059,2.5
"860",860,8.13970959277748,9.99546142099127,0.893487718338771,0.701538461538461,6e-04,2.5
"861",861,8.1396486307846,9.99402008199882,0.893494319764962,0.70021978021978,0.00061,2.5
"862",862,8.14264325942878,9.99318634634256,0.893487308102469,0.70065934065934,0.00062,2.5
"863",863,8.14400116954235,9.99237479479796,0.893478426121943,0.699340659340659,0.00063,2.5
"864",864,8.14650329896203,9.99109999351775,0.893484298427392,0.698461538461538,0.00064,2.5
"865",865,8.1495421312465,9.98950058620547,0.893499645904249,0.698021978021978,0.00065,2.5
"866",866,8.15307806591351,9.98999395790199,0.893472276442305,0.698461538461539,0.00066,2.5
"867",867,8.1578482356431,9.99025740922411,0.893452549962878,0.698021978021978,0.00067,2.5
"868",868,8.16272421833342,9.99292184865105,0.893375962350534,0.696703296703297,0.00068,2.5
"869",869,8.16697087029497,9.99434944452576,0.893324873768359,0.698021978021978,0.00069,2.5
"870",870,8.17043787363357,9.99249661263062,0.893349093618555,0.698461538461538,7e-04,2.5
"871",871,8.1724272987112,9.99258357459413,0.893332788234681,0.699340659340659,0.00071,2.5
"872",872,8.17535302781522,9.99179268383563,0.89333574449754,0.69934065934066,0.00072,2.5
"873",873,8.17954678721113,9.99281973930831,0.893296735760252,0.70021978021978,0.00073,2.5
"874",874,8.18507380526147,9.99325484456102,0.893276487507205,0.69978021978022,0.00074,2.5
"875",875,8.18995283266621,9.99339827224229,0.893264132624664,0.69934065934066,0.00075,2.5
"876",876,8.19529514254728,9.99277274305595,0.893269619732546,0.698461538461539,0.00076,2.5
"877",877,8.19919168435735,9.99072351151874,0.893308267962814,0.698461538461539,0.00077,2.5
"878",878,8.20266558054107,9.98827190987476,0.893353216621922,0.697582417582418,0.00078,2.5
"879",879,8.20634279813457,9.98737714553144,0.893365533182641,0.697142857142857,0.00079,2.5
"880",880,8.20949180847143,9.98576346054378,0.893393801676594,0.696263736263736,8e-04,2.5
"881",881,8.21182526895721,9.98397117504315,0.893427800555798,0.697142857142857,0.00081,2.5
"882",882,8.21481159851182,9.98163903402446,0.893474166359742,0.696263736263736,0.00082,2.5
"883",883,8.21674861213718,9.98086768569107,0.893486234167995,0.694945054945055,0.00083,2.5
"884",884,8.21981040023751,9.97888345713636,0.893525692237161,0.694065934065934,0.00084,2.5
"885",885,8.22410871320682,9.97819840387929,0.893535591070694,0.694065934065934,0.00085,2.5
"886",886,8.22805840771178,9.97931857055982,0.893503031216218,0.694505494505494,0.00086,2.5
"887",887,8.23344867745908,9.9812678936028,0.893451931729297,0.694945054945055,0.00087,2.5
"888",888,8.23804172975352,9.98328390720689,0.893398836546299,0.696263736263736,0.00088,2.5
"889",889,8.24381379250248,9.98634002152749,0.893324209521651,0.696263736263736,0.00089,2.5
"890",890,8.24807892635683,9.98906470410834,0.893258109270675,0.695824175824176,9e-04,2.5
"891",891,8.25239490890363,9.99192276994202,0.893187691004349,0.695824175824176,0.00091,2.5
"892",892,8.25771707938006,9.99491680540104,0.893115475136773,0.695824175824176,0.00092,2.5
"893",893,8.26305975961517,9.99842247793458,0.893032114032812,0.696263736263736,0.00093,2.5
"894",894,8.27022125236986,10.0024509373988,0.892936563671292,0.694945054945055,0.00094,2.5
"895",895,8.27722219706749,10.0087197900881,0.892789973596945,0.694945054945055,0.00095,2.5
"896",896,8.28338978049759,10.0146467359425,0.892652355572537,0.697142857142857,0.00096,2.5
"897",897,8.29055167311409,10.0199169710867,0.892528553748485,0.698021978021978,0.00097,2.5
"898",898,8.29583393706633,10.0249432167933,0.89241050422135,0.697582417582418,0.00098,2.5
"899",899,8.30181296968281,10.0295511565727,0.89230439726259,0.697582417582417,0.00099,2.5
"900",900,8.30762110772997,10.0347640861057,0.892182086318182,0.698021978021978,0.001,2.5
"901",901,8.31377311457963,10.0394655533537,0.892073901194729,0.698021978021978,0.00101,2.5
"902",902,8.31880215284945,10.0441536688694,0.891964479904972,0.698021978021978,0.00102,2.5
"903",903,8.32411737486751,10.0488001073422,0.891857539856889,0.698021978021978,0.00103,2.5
"904",904,8.32965801126977,10.0539343823782,0.891739620867625,0.697582417582417,0.00104,2.5
"905",905,8.33452481556824,10.0579997272971,0.891646111647287,0.697142857142857,0.00105,2.5
"906",906,8.33996841702032,10.0636570571178,0.891515281660095,0.696263736263736,0.00106,2.5
"907",907,8.34628947543041,10.0674893736891,0.891426753319303,0.696703296703297,0.00107,2.5
"908",908,8.35248946733669,10.0723210806022,0.891316537971168,0.696263736263736,0.00108,2.5
"909",909,8.35730794730005,10.0780118153372,0.891185040864264,0.697142857142857,0.00109,2.5
"910",910,8.36238416834014,10.0841174289961,0.891044846024461,0.697142857142857,0.0011,2.5
"911",911,8.36655436990776,10.0904519245308,0.890898996612965,0.697142857142857,0.00111,2.5
"912",912,8.3701968531153,10.0967571157741,0.89075551605499,0.697142857142857,0.00112,2.5
"913",913,8.37365336080686,10.1023952369811,0.890627483854251,0.696263736263736,0.00113,2.5
"914",914,8.37807470383716,10.1079013679252,0.890502945228397,0.695824175824176,0.00114,2.5
"915",915,8.38240698172103,10.1136944153264,0.89037162474436,0.696263736263736,0.00115,2.5
"916",916,8.38583591667691,10.11895321729,0.890255088498011,0.695384615384615,0.00116,2.5
"917",917,8.39018623251754,10.124886677533,0.890120743429793,0.695384615384615,0.00117,2.5
"918",918,8.39437394323469,10.1301184593415,0.89000319550192,0.695384615384615,0.00118,2.5
"919",919,8.39815868260969,10.1355271861608,0.889881355609016,0.694945054945055,0.00119,2.5
"920",920,8.4026631980933,10.1407320546628,0.88976433168564,0.694945054945055,0.0012,2.5
"921",921,8.40689621507782,10.1458427572229,0.889650959221821,0.694945054945055,0.00121,2.5
"922",922,8.4102863957257,10.1508445137538,0.889539454219888,0.694505494505494,0.00122,2.5
"923",923,8.41505472339534,10.1564220950338,0.889414278794836,0.693626373626373,0.00123,2.5
"924",924,8.4193849243093,10.1615094851005,0.889301746971677,0.693626373626373,0.00124,2.5
"925",925,8.42452345682909,10.1667468501864,0.889185094757702,0.693186813186813,0.00125,2.5
"926",926,8.42934383577908,10.1723703213289,0.889058844765401,0.693186813186813,0.00126,2.5
"927",927,8.43401601710986,10.1774508756658,0.8889481686273,0.693186813186813,0.00127,2.5
"928",928,8.43976034070184,10.1825470845587,0.888835855389608,0.692747252747253,0.00128,2.5
"929",929,8.44375750370534,10.188092551688,0.888713043713355,0.692747252747253,0.00129,2.5
"930",930,8.44911003446555,10.1936259477146,0.888589717903884,0.691428571428571,0.0013,2.5
"931",931,8.45552826847775,10.1992908762069,0.888463049394553,0.690989010989011,0.00131,2.5
"932",932,8.46143179044385,10.2054370963178,0.888326117113663,0.690989010989011,0.00132,2.5
"933",933,8.46790395585804,10.2116725511641,0.888188566742726,0.691428571428571,0.00133,2.5
"934",934,8.47326674927802,10.2171964906013,0.888065331233543,0.690989010989011,0.00134,2.5
"935",935,8.47870631403803,10.2225594766805,0.887948609500949,0.69054945054945,0.00135,2.5
"936",936,8.4837653213955,10.2280596949125,0.887826401478962,0.69054945054945,0.00136,2.5
"937",937,8.48936977384371,10.2346552534519,0.887679825778631,0.69054945054945,0.00137,2.5
"938",938,8.49440102728399,10.2406562530747,0.887547018451216,0.69054945054945,0.00138,2.5
"939",939,8.49817579100554,10.2464680288399,0.887420284778996,0.69054945054945,0.00139,2.5
"940",940,8.50257378869583,10.2525833427564,0.887285386846061,0.69054945054945,0.0014,2.5
"941",941,8.50648456504646,10.2589738216477,0.887144476193239,0.690989010989011,0.00141,2.5
"942",942,8.51081567473156,10.2654782292908,0.887002316159308,0.69054945054945,0.00142,2.5
"943",943,8.5161007649081,10.272099334088,0.886855463145159,0.69010989010989,0.00143,2.5
"944",944,8.52172447546007,10.2794385734589,0.886692643649257,0.68967032967033,0.00144,2.5
"945",945,8.5274717546504,10.2864232843422,0.886538786012291,0.69010989010989,0.00145,2.5
